
83.00 14804 71.43
83.00 13693 76.92
83.00 13693 76.92
83.00 13693 76.92
83.00 13956 76.92
83.00 13956 76.92
83.00 13603 76.92
83.00 16421 62.50
84.00 16421 62.50
84.00 16421 62.50
84.00 17929 58.82
84.00 14574 71.43
84.00 14574 71.43
84.00 14574 71.43
84.00 13586 76.92
84.00 13586 76.92
84.00 14007 71.43
84.00 14007 71.43
84.00 14379 71.43
84.00 13673 76.92
84.00 15219 66.67
84.00 14210 71.43
84.00 14210 71.43
84.00 15025 66.67
84.00 19510 52.63
84.00 14287 71.43
84.00 16555 62.50
84.00 13905 76.92
84.00 13905 76.92
84.00 17778 58.82
84.00 14005 71.43
84.00 14887 71.43
84.00 14887 71.43
84.00 13447 76.92
84.00 13160 76.92
84.00 16874 62.50
84.00 13948 76.92
84.00 13948 76.92
84.00 14595 71.43
84.00 14675 71.43
84.00 15932 66.67
85.00 14318 71.43
85.00 14318 71.43
85.00 13915 76.92
85.00 14470 71.43
85.00 14357 71.43
85.00 15369 66.67
85.00 16828 62.50
87.00 93536 10.75
88.00 102737 9.80
88.00 94395 10.64
89.00 90598 11.11
92.00 110944 9.09
93.00 15330 66.67
93.00 19082 52.63
93.00 13762 76.92
93.00 11844 90.91
93.00 16157 62.50
93.00 17235 58.82
93.00 14118 71.43
93.00 17883 58.82
93.00 13793 76.92
93.00 13793 76.92
93.00 13793 76.92
93.00 18438 55.56
93.00 18438 55.56
93.00 15026 66.67
93.00 12319 83.33
93.00 12083 83.33
93.00 12083 83.33
93.00 15085 66.67
93.00 19504 52.63
93.00 14845 71.43
93.00 15584 66.67
93.00 15506 66.67
93.00 15506 66.67
93.00 13570 76.92
93.00 17259 58.82
94.00 16567 62.50
94.00 16596 62.50
94.00 12859 83.33
94.00 17110 58.82
94.00 16203 62.50
94.00 15448 66.67
94.00 15448 66.67
94.00 13504 76.92
94.00 15810 66.67
94.00 16901 62.50
94.00 11844 90.91
94.00 22301 45.45
94.00 13802 76.92
94.00 15799 66.67
94.00 13603 76.92
94.00 13603 76.92
94.00 15184 66.67
94.00 16171 62.50
94.00 16110 62.50
94.00 14095 71.43
94.00 18210 55.56
94.00 17144 58.82
94.00 12237 83.33
94.00 23957 43.48
94.00 13043 76.92
94.00 15774 66.67
94.00 13969 76.92
94.00 15056 66.67
94.00 15056 66.67
95.00 14877 71.43
95.00 14877 71.43
95.00 14396 71.43
95.00 14436 71.43
95.00 12915 83.33
95.00 12915 83.33
95.00 14738 71.43
95.00 14939 71.43
95.00 16918 62.50
95.00 15047 66.67
95.00 14426 71.43
95.00 20222 50.00
95.00 11854 90.91
95.00 23540 43.48
95.00 13514 76.92
95.00 15580 66.67
95.00 13700 76.92
95.00 13700 76.92
95.00 12217 83.33
95.00 15836 66.67
95.00 16841 62.50
95.00 12625 83.33
95.00 13523 76.92
95.00 18286 55.56
95.00 13577 76.92
95.00 14768 71.43
95.00 16034 62.50
95.00 14812 71.43
96.00 12688 83.33
96.00 12184 83.33
96.00 12184 83.33
96.00 13862 76.92
96.00 13862 76.92
96.00 14051 71.43
96.00 14051 71.43
96.00 14051 71.43
96.00 13068 76.92
96.00 16844 62.50
96.00 15682 66.67
96.00 15715 66.67
96.00 15715 66.67
96.00 14040 71.43
96.00 12133 83.33
96.00 13909 76.92
96.00 17591 58.82
96.00 16713 62.50
96.00 15824 66.67
96.00 16218 62.50
96.00 13108 76.92
96.00 13439 76.92
96.00 17758 58.82
96.00 14739 71.43
96.00 11862 90.91
96.00 11862 90.91
96.00 20136 50.00
96.00 12695 83.33
96.00 12695 83.33
96.00 13407 76.92
96.00 14260 71.43
96.00 13521 76.92
97.00 13561 76.92
97.00 13820 76.92
97.00 13837 76.92
97.00 14652 71.43
97.00 20616 50.00
97.00 15859 66.67
97.00 15859 66.67
97.00 14453 71.43
97.00 12504 83.33
97.00 24504 41.67
97.00 12154 83.33
97.00 12540 83.33
97.00 12540 83.33
97.00 15254 66.67
97.00 13622 76.92
97.00 24610 41.67
97.00 17929 58.82
97.00 15702 66.67
97.00 12789 83.33
97.00 12789 83.33
97.00 12789 83.33
97.00 11968 90.91
97.00 22721 45.45
97.00 11960 90.91
97.00 14411 71.43
97.00 14411 71.43
97.00 13715 76.92
97.00 11858 90.91
97.00 20867 50.00
97.00 11890 90.91
97.00 11890 90.91
98.00 12484 83.33
98.00 13430 76.92
98.00 13430 76.92
98.00 15320 66.67
98.00 12108 83.33
98.00 12309 83.33
98.00 12309 83.33
98.00 25845 40.00
98.00 11835 90.91
98.00 11835 90.91
98.00 12116 83.33
98.00 12479 83.33
98.00 12479 83.33
98.00 14291 71.43
98.00 17779 58.82
98.00 17779 58.82
98.00 13323 76.92
98.00 13323 76.92
98.00 18893 55.56
98.00 14741 71.43
98.00 11996 90.91
98.00 11996 90.91
98.00 11996 90.91
98.00 13607 76.92
98.00 14531 71.43
98.00 13201 76.92
98.00 13201 76.92
98.00 13201 76.92
98.00 17968 58.82
98.00 14354 71.43
98.00 14354 71.43
98.00 13288 76.92
98.00 13288 76.92
99.00 11898 90.91
99.00 11898 90.91
99.00 21336 47.62
99.00 14646 71.43
99.00 14424 71.43
99.00 14424 71.43
99.00 16134 62.50
99.00 14504 71.43
99.00 14504 71.43
99.00 16316 62.50
99.00 12958 83.33
99.00 22307 45.45
99.00 15471 66.67
99.00 16425 62.50
99.00 11956 90.91
99.00 11956 90.91
99.00 20016 50.00
99.00 13747 76.92
99.00 12430 83.33
99.00 13328 76.92
99.00 13328 76.92
99.00 14745 71.43
99.00 15156 66.67
99.00 15156 66.67
99.00 13496 76.92
99.00 14800 71.43
99.00 15866 66.67
99.00 13895 76.92
99.00 13895 76.92
99.00 13895 76.92
99.00 12079 83.33
99.00 12079 83.33
99.00 13907 76.92
99.00 11947 90.91
99.00 11947 90.91
99.00 14702 71.43
99.00 12702 83.33
99.00 12702 83.33
99.00 12702 83.33
100.00 16429 62.50
100.00 11659 90.91
100.00 11659 90.91
100.00 22754 45.45
100.00 17019 58.82
100.00 14314 71.43
100.00 11908 90.91
100.00 14760 71.43
100.00 14760 71.43
100.00 13708 76.92
100.00 11938 90.91
100.00 11938 90.91
100.00 16372 62.50
100.00 12450 83.33
100.00 12450 83.33
100.00 11907 90.91
100.00 15113 66.67
100.00 11849 90.91
100.00 18761 55.56
100.00 12406 83.33
100.00 12406 83.33
100.00 12406 83.33
100.00 12434 83.33
100.00 12092 83.33
100.00 12092 83.33
100.00 14252 71.43
100.00 19439 52.63
100.00 11830 90.91
100.00 11830 90.91
100.00 11879 90.91
100.00 11879 90.91
100.00 12745 83.33
100.00 12745 83.33
101.00 12168 83.33
101.00 16984 62.50
102.00 13842 76.92
102.00 13842 76.92
102.00 18183 55.56
102.00 11867 90.91
102.00 11867 90.91
102.00 22038 45.45
102.00 11942 90.91
102.00 11942 90.91
102.00 11915 90.91
102.00 11915 90.91
102.00 11921 90.91
102.00 11917 90.91
102.00 21589 47.62
102.00 14873 71.43
102.00 12775 83.33
102.00 12775 83.33
102.00 16615 62.50
102.00 15270 66.67
102.00 23393 43.48
102.00 12048 83.33
102.00 12048 83.33
102.00 11840 90.91
103.00 15747 66.67
103.00 11909 90.91
103.00 11909 90.91
103.00 11835 90.91
103.00 16726 62.50
103.00 13870 76.92
103.00 13870 76.92
103.00 12058 83.33
103.00 12005 83.33
103.00 12005 83.33
103.00 12035 83.33
103.00 12035 83.33
103.00 14174 71.43
103.00 13243 76.92
103.00 14848 71.43
103.00 17212 58.82
103.00 24633 41.67
103.00 12550 83.33
103.00 15783 66.67
103.00 12961 83.33
103.00 12961 83.33
103.00 17625 58.82
103.00 13698 76.92
103.00 15939 66.67
103.00 25202 40.00
103.00 12647 83.33
103.00 15457 66.67
103.00 11925 90.91
103.00 11925 90.91
103.00 18041 55.56
103.00 12351 83.33
103.00 17598 58.82
103.00 16440 62.50
103.00 19094 52.63
103.00 12540 83.33
104.00 13641 76.92
104.00 15836 66.67
104.00 15836 66.67
104.00 15607 66.67
104.00 16118 62.50
104.00 13318 76.92
104.00 14788 71.43
104.00 11806 90.91
104.00 25940 40.00
104.00 11871 90.91
104.00 20655 50.00
104.00 19185 52.63
104.00 15202 66.67
104.00 13631 76.92
104.00 15788 66.67
104.00 13770 76.92
104.00 13491 76.92
104.00 13491 76.92
104.00 13491 76.92
104.00 14393 71.43
104.00 12989 83.33
104.00 12080 83.33
104.00 12080 83.33
104.00 13641 76.92
104.00 17267 58.82
104.00 17267 58.82
104.00 16372 62.50
104.00 17024 58.82
104.00 13827 76.92
104.00 16857 62.50
105.00 16778 62.50
105.00 13905 76.92
105.00 17773 58.82
105.00 17773 58.82
105.00 17495 58.82
105.00 17495 58.82
105.00 13701 76.92
105.00 13701 76.92
105.00 15723 66.67
105.00 15723 66.67
105.00 13795 76.92
105.00 14146 71.43
105.00 15673 66.67
105.00 12076 83.33
105.00 14139 71.43
105.00 17041 58.82
105.00 14783 71.43
105.00 11753 90.91
105.00 19505 52.63
105.00 13349 76.92
105.00 13349 76.92
105.00 11990 90.91
105.00 11844 90.91
105.00 15309 66.67
105.00 12820 83.33
105.00 12820 83.33
106.00 12183 83.33
106.00 12654 83.33
106.00 12654 83.33
106.00 16244 62.50
106.00 16244 62.50
106.00 13480 76.92
106.00 16081 62.50
106.00 12548 83.33
106.00 12548 83.33
106.00 14987 71.43
106.00 12649 83.33
106.00 12649 83.33
106.00 12649 83.33
106.00 12193 83.33
106.00 15925 66.67
106.00 12216 83.33
106.00 14930 71.43
106.00 16159 62.50
106.00 12981 83.33
106.00 21576 47.62
106.00 12511 83.33
106.00 17339 58.82
106.00 11979 90.91
106.00 11979 90.91
106.00 15467 66.67
106.00 14824 71.43
106.00 12486 83.33
106.00 12545 83.33
106.00 14796 71.43
106.00 14012 71.43
106.00 13642 76.92
106.00 18539 55.56
106.00 18539 55.56
106.00 14341 71.43
107.00 12022 83.33
107.00 12022 83.33
107.00 13594 76.92
107.00 14789 71.43
107.00 12236 83.33
107.00 12236 83.33
107.00 19780 52.63
107.00 13838 76.92
107.00 11849 90.91
107.00 15872 66.67
107.00 16257 62.50
107.00 15198 66.67
107.00 16487 62.50
107.00 14663 71.43
107.00 13979 76.92
107.00 16416 62.50
107.00 14676 71.43
107.00 15001 66.67
107.00 14704 71.43
107.00 23356 43.48
107.00 18313 55.56
107.00 12592 83.33
107.00 13592 76.92
107.00 15560 66.67
107.00 15560 66.67
107.00 12492 83.33
107.00 12492 83.33
108.00 14634 71.43
108.00 21327 47.62
108.00 16043 62.50
108.00 16043 62.50
108.00 18068 55.56
108.00 15704 66.67
108.00 14109 71.43
108.00 18397 55.56
108.00 17831 58.82
108.00 14936 71.43
108.00 14987 71.43
108.00 13269 76.92
108.00 14551 71.43
108.00 13366 76.92
108.00 15655 66.67
108.00 14563 71.43
108.00 14563 71.43
108.00 14133 71.43
108.00 18974 55.56
108.00 20921 50.00
108.00 20554 50.00
108.00 14549 71.43
108.00 14549 71.43
108.00 18159 55.56
108.00 16779 62.50
108.00 14423 71.43
109.00 14423 71.43
109.00 14423 71.43
109.00 16524 62.50
109.00 17437 58.82
109.00 17437 58.82
109.00 15939 66.67
109.00 15178 66.67
109.00 13741 76.92
109.00 18651 55.56
109.00 16135 62.50
109.00 16651 62.50
109.00 14087 71.43
109.00 14087 71.43
109.00 15442 66.67
109.00 15633 66.67
109.00 17811 58.82
109.00 14033 71.43
109.00 16355 62.50
109.00 14838 71.43
109.00 14838 71.43
109.00 12976 83.33
109.00 24683 41.67
109.00 12277 83.33
109.00 15276 66.67
109.00 14515 71.43
109.00 14284 71.43
109.00 14980 71.43
109.00 14694 71.43
111.00 17497 58.82
111.00 17497 58.82
111.00 14206 71.43
111.00 17374 58.82
111.00 17374 58.82
111.00 16322 62.50
111.00 16650 62.50
111.00 14139 71.43
111.00 12315 83.33
111.00 23693 43.48
111.00 12830 83.33
111.00 12830 83.33
111.00 12203 83.33
111.00 18098 55.56
111.00 14397 71.43
111.00 27221 37.04
111.00 12157 83.33
111.00 13792 76.92
111.00 21989 47.62
111.00 11938 90.91
111.00 13841 76.92
111.00 12742 83.33
111.00 22254 45.45
112.00 12151 83.33
112.00 12151 83.33
112.00 12151 83.33
112.00 13460 76.92
112.00 12938 83.33
112.00 23629 43.48
112.00 13123 76.92
112.00 16515 62.50
112.00 14538 71.43
112.00 12934 83.33
112.00 24620 41.67
112.00 15098 66.67
112.00 13122 76.92
112.00 12246 83.33
112.00 13292 76.92
112.00 14417 71.43
112.00 14417 71.43
112.00 13576 76.92
112.00 12479 83.33
112.00 17973 58.82
112.00 13707 76.92
112.00 13707 76.92
112.00 17499 58.82
112.00 12887 83.33
112.00 12887 83.33
112.00 14472 71.43
112.00 17323 58.82
112.00 17323 58.82
112.00 24568 41.67
112.00 17297 58.82
112.00 14369 71.43
112.00 14369 71.43
113.00 14564 71.43
113.00 12985 83.33
113.00 12985 83.33
113.00 12985 83.33
113.00 15441 66.67
113.00 14590 71.43
113.00 26176 38.46
113.00 12572 83.33
113.00 14826 71.43
113.00 12533 83.33
113.00 17703 58.82
113.00 13921 76.92
113.00 23902 43.48
113.00 13869 76.92
113.00 13869 76.92
113.00 16072 62.50
113.00 16072 62.50
113.00 12317 83.33
113.00 25635 40.00
113.00 14701 71.43
113.00 14701 71.43
113.00 14794 71.43
113.00 12563 83.33
113.00 12563 83.33
113.00 12904 83.33
113.00 12904 83.33
113.00 20336 50.00
113.00 14025 71.43
113.00 13043 76.92
113.00 26122 38.46
114.00 12777 83.33
114.00 14228 71.43
114.00 14228 71.43
114.00 15075 66.67
114.00 12344 83.33
114.00 12344 83.33
114.00 19761 52.63
114.00 22164 45.45
114.00 12898 83.33
114.00 12395 83.33
114.00 12395 83.33
114.00 13206 76.92
114.00 13206 76.92
114.00 13206 76.92
114.00 21674 47.62
114.00 13958 76.92
114.00 13319 76.92
114.00 12420 83.33
114.00 23125 43.48
114.00 13898 76.92
114.00 17723 58.82
114.00 14689 71.43
114.00 16409 62.50
114.00 16409 62.50
114.00 108778 9.26
114.00 16391 62.50
114.00 111214 9.01
115.00 212114 4.72
115.00 95690 10.53
115.00 233401 4.29
117.00 134565 7.46
117.00 226224 4.42
119.00 190409 5.26
121.00 170824 5.88
122.00 198177 5.05
